Age,Gender,uist_Population,SIM,Year,uist_Reference,index_col,scot_Reference,scot_Population
0,Female,21.0,0,2016,21,Female0,26819,26819
1,Female,25.0,0,2016,25,Female1,27567,27567
2,Female,14.0,0,2016,14,Female2,27788,27788
3,Female,29.0,0,2016,29,Female3,28504,28504
4,Female,19.0,0,2016,19,Female4,29033,29033
5,Female,18.0,0,2016,18,Female5,30162,30162
6,Female,25.0,0,2016,25,Female6,28855,28855
7,Female,29.0,0,2016,29,Female7,29683,29683
8,Female,16.0,0,2016,16,Female8,29598,29598
9,Female,29.0,0,2016,29,Female9,28272,28272
10,Female,30.0,0,2016,30,Female10,27796,27796
11,Female,20.0,0,2016,20,Female11,27257,27257
12,Female,25.0,0,2016,25,Female12,26739,26739
13,Female,27.0,0,2016,27,Female13,26167,26167
14,Female,17.0,0,2016,17,Female14,26038,26038
15,Female,35.0,0,2016,35,Female15,27243,27243
16,Female,12.0,0,2016,12,Female16,27563,27563
17,Female,20.0,0,2016,20,Female17,28702,28702
18,Female,20.0,0,2016,20,Female18,29789,29789
19,Female,16.0,0,2016,16,Female19,32749,32749
20,Female,20.0,0,2016,20,Female20,33871,33871
21,Female,14.0,0,2016,14,Female21,34923,34923
22,Female,16.0,0,2016,16,Female22,36314,36314
23,Female,20.0,0,2016,20,Female23,37631,37631
24,Female,17.0,0,2016,17,Female24,39540,39540
25,Female,18.0,0,2016,18,Female25,38982,38982
26,Female,14.0,0,2016,14,Female26,37498,37498
27,Female,31.0,0,2016,31,Female27,37318,37318
28,Female,26.0,0,2016,26,Female28,37556,37556
29,Female,15.0,0,2016,15,Female29,36621,36621
30,Female,20.0,0,2016,20,Female30,36099,36099
31,Female,16.0,0,2016,16,Female31,36312,36312
32,Female,19.0,0,2016,19,Female32,35089,35089
33,Female,22.0,0,2016,22,Female33,35723,35723
34,Female,22.0,0,2016,22,Female34,36385,36385
35,Female,31.0,0,2016,31,Female35,35753,35753
36,Female,27.0,0,2016,27,Female36,34995,34995
37,Female,33.0,0,2016,33,Female37,33471,33471
38,Female,21.0,0,2016,21,Female38,31663,31663
39,Female,29.0,0,2016,29,Female39,30603,30603
40,Female,32.0,0,2016,32,Female40,32622,32622
41,Female,25.0,0,2016,25,Female41,33160,33160
42,Female,28.0,0,2016,28,Female42,33272,33272
43,Female,37.0,0,2016,37,Female43,35532,35532
44,Female,20.0,0,2016,20,Female44,38123,38123
45,Female,27.0,0,2016,27,Female45,39905,39905
46,Female,32.0,0,2016,32,Female46,39222,39222
47,Female,32.0,0,2016,32,Female47,40801,40801
48,Female,56.0,0,2016,56,Female48,41543,41543
49,Female,37.0,0,2016,37,Female49,41358,41358
50,Female,54.0,0,2016,54,Female50,41391,41391
51,Female,36.0,0,2016,36,Female51,42646,42646
52,Female,29.0,0,2016,29,Female52,42441,42441
53,Female,39.0,0,2016,39,Female53,42060,42060
54,Female,35.0,0,2016,35,Female54,40724,40724
55,Female,28.0,0,2016,28,Female55,39939,39939
56,Female,42.0,0,2016,42,Female56,38427,38427
57,Female,49.0,0,2016,49,Female57,38397,38397
58,Female,31.0,0,2016,31,Female58,37263,37263
59,Female,38.0,0,2016,38,Female59,36058,36058
60,Female,31.0,0,2016,31,Female60,34941,34941
61,Female,36.0,0,2016,36,Female61,33606,33606
62,Female,29.0,0,2016,29,Female62,33002,33002
63,Female,44.0,0,2016,44,Female63,32395,32395
64,Female,43.0,0,2016,43,Female64,31202,31202
65,Female,40.0,0,2016,40,Female65,31507,31507
66,Female,42.0,0,2016,42,Female66,31414,31414
67,Female,36.0,0,2016,36,Female67,32127,32127
68,Female,30.0,0,2016,30,Female68,33103,33103
69,Female,38.0,0,2016,38,Female69,35906,35906
70,Female,35.0,0,2016,35,Female70,26974,26974
71,Female,23.0,0,2016,23,Female71,25687,25687
72,Female,32.0,0,2016,32,Female72,25970,25970
73,Female,30.0,0,2016,30,Female73,25265,25265
74,Female,13.0,0,2016,13,Female74,23254,23254
75,Female,29.0,0,2016,29,Female75,21636,21636
76,Female,22.0,0,2016,22,Female76,21833,21833
77,Female,23.0,0,2016,23,Female77,21118,21118
78,Female,27.0,0,2016,27,Female78,20348,20348
79,Female,20.0,0,2016,20,Female79,19396,19396
80,Female,14.0,0,2016,14,Female80,18453,18453
81,Female,14.0,0,2016,14,Female81,17214,17214
82,Female,14.0,0,2016,14,Female82,15965,15965
83,Female,23.0,0,2016,23,Female83,14544,14544
84,Female,15.0,0,2016,15,Female84,14041,14041
85,Female,13.0,0,2016,13,Female85,12678,12678
86,Female,11.0,0,2016,11,Female86,11277,11277
87,Female,9.0,0,2016,9,Female87,9897,9897
88,Female,14.0,0,2016,14,Female88,8421,8421
89,Female,3.0,0,2016,3,Female89,7418,7418
90+,Female,39.0,0,2016,39,Female90+,29050,29050
0,Male,24.0,0,2016,24,Male0,28697,28697
1,Male,13.0,0,2016,13,Male1,29017,29017
2,Male,22.0,0,2016,22,Male2,29377,29377
3,Male,16.0,0,2016,16,Male3,29728,29728
4,Male,19.0,0,2016,19,Male4,30708,30708
5,Male,25.0,0,2016,25,Male5,31533,31533
6,Male,37.0,0,2016,37,Male6,29946,29946
7,Male,23.0,0,2016,23,Male7,30653,30653
8,Male,26.0,0,2016,26,Male8,30586,30586
9,Male,30.0,0,2016,30,Male9,29574,29574
10,Male,34.0,0,2016,34,Male10,28838,28838
11,Male,27.0,0,2016,27,Male11,28885,28885
12,Male,30.0,0,2016,30,Male12,28344,28344
13,Male,24.0,0,2016,24,Male13,27231,27231
14,Male,19.0,0,2016,19,Male14,27083,27083
15,Male,23.0,0,2016,23,Male15,28196,28196
16,Male,18.0,0,2016,18,Male16,29300,29300
17,Male,33.0,0,2016,33,Male17,30279,30279
18,Male,27.0,0,2016,27,Male18,31162,31162
19,Male,17.0,0,2016,17,Male19,33677,33677
20,Male,24.0,0,2016,24,Male20,34653,34653
21,Male,29.0,0,2016,29,Male21,35175,35175
22,Male,22.0,0,2016,22,Male22,36261,36261
23,Male,12.0,0,2016,12,Male23,36791,36791
24,Male,20.0,0,2016,20,Male24,38808,38808
25,Male,12.0,0,2016,12,Male25,39073,39073
26,Male,23.0,0,2016,23,Male26,37445,37445
27,Male,25.0,0,2016,25,Male27,37102,37102
28,Male,28.0,0,2016,28,Male28,36957,36957
29,Male,24.0,0,2016,24,Male29,35572,35572
30,Male,18.0,0,2016,18,Male30,35467,35467
31,Male,14.0,0,2016,14,Male31,34774,34774
32,Male,21.0,0,2016,21,Male32,33786,33786
33,Male,19.0,0,2016,19,Male33,34032,34032
34,Male,14.0,0,2016,14,Male34,34246,34246
35,Male,18.0,0,2016,18,Male35,34347,34347
36,Male,18.0,0,2016,18,Male36,33701,33701
37,Male,23.0,0,2016,23,Male37,32926,32926
38,Male,16.0,0,2016,16,Male38,30125,30125
39,Male,24.0,0,2016,24,Male39,30169,30169
40,Male,23.0,0,2016,23,Male40,31504,31504
41,Male,25.0,0,2016,25,Male41,31398,31398
42,Male,22.0,0,2016,22,Male42,32214,32214
43,Male,32.0,0,2016,32,Male43,34054,34054
44,Male,31.0,0,2016,31,Male44,35759,35759
45,Male,36.0,0,2016,36,Male45,36884,36884
46,Male,32.0,0,2016,32,Male46,36481,36481
47,Male,31.0,0,2016,31,Male47,37985,37985
48,Male,45.0,0,2016,45,Male48,38668,38668
49,Male,32.0,0,2016,32,Male49,39404,39404
50,Male,32.0,0,2016,32,Male50,38795,38795
51,Male,41.0,0,2016,41,Male51,40421,40421
52,Male,27.0,0,2016,27,Male52,39547,39547
53,Male,42.0,0,2016,42,Male53,39588,39588
54,Male,35.0,0,2016,35,Male54,39078,39078
55,Male,38.0,0,2016,38,Male55,38031,38031
56,Male,51.0,0,2016,51,Male56,36862,36862
57,Male,40.0,0,2016,40,Male57,36217,36217
58,Male,49.0,0,2016,49,Male58,35210,35210
59,Male,49.0,0,2016,49,Male59,34417,34417
60,Male,29.0,0,2016,29,Male60,33311,33311
61,Male,39.0,0,2016,39,Male61,31726,31726
62,Male,30.0,0,2016,30,Male62,31363,31363
63,Male,40.0,0,2016,40,Male63,30581,30581
64,Male,38.0,0,2016,38,Male64,29425,29425
65,Male,39.0,0,2016,39,Male65,29569,29569
66,Male,31.0,0,2016,31,Male66,29668,29668
67,Male,29.0,0,2016,29,Male67,30193,30193
68,Male,43.0,0,2016,43,Male68,30916,30916
69,Male,48.0,0,2016,48,Male69,33121,33121
70,Male,42.0,0,2016,42,Male70,24797,24797
71,Male,20.0,0,2016,20,Male71,22863,22863
72,Male,29.0,0,2016,29,Male72,23308,23308
73,Male,21.0,0,2016,21,Male73,21528,21528
74,Male,17.0,0,2016,17,Male74,19373,19373
75,Male,19.0,0,2016,19,Male75,17496,17496
76,Male,23.0,0,2016,23,Male76,17603,17603
77,Male,20.0,0,2016,20,Male77,16869,16869
78,Male,15.0,0,2016,15,Male78,16115,16115
79,Male,19.0,0,2016,19,Male79,14432,14432
80,Male,14.0,0,2016,14,Male80,13546,13546
81,Male,16.0,0,2016,16,Male81,12469,12469
82,Male,8.0,0,2016,8,Male82,11120,11120
83,Male,11.0,0,2016,11,Male83,9975,9975
84,Male,7.0,0,2016,7,Male84,9091,9091
85,Male,8.0,0,2016,8,Male85,7894,7894
86,Male,6.0,0,2016,6,Male86,6573,6573
87,Male,3.0,0,2016,3,Male87,5635,5635
88,Male,13.0,0,2016,13,Male88,4454,4454
89,Male,4.0,0,2016,4,Male89,3731,3731
90+,Male,17.0,0,2016,17,Male90+,12017,12017
0,Female,0.0,0,2017,21,Female0,26819,25883
1,Female,21.0,0,2017,25,Female1,27567,26803
2,Female,25.0,0,2017,14,Female2,27788,27562
3,Female,14.0,0,2017,29,Female3,28504,27786
4,Female,29.0,0,2017,19,Female4,29033,28502
5,Female,19.0,0,2017,18,Female5,30162,29031
6,Female,18.0,0,2017,25,Female6,28855,30160
7,Female,25.0,0,2017,29,Female7,29683,28854
8,Female,29.0,0,2017,16,Female8,29598,29682
9,Female,16.0,0,2017,29,Female9,28272,29597
10,Female,29.0,0,2017,30,Female10,27796,28271
11,Female,30.0,0,2017,20,Female11,27257,27795
12,Female,20.0,0,2017,25,Female12,26739,27255
13,Female,25.0,0,2017,27,Female13,26167,26737
14,Female,27.0,0,2017,17,Female14,26038,26164
15,Female,17.0,0,2017,35,Female15,27243,26035
16,Female,35.0,0,2017,12,Female16,27563,27239
17,Female,12.0,0,2017,20,Female17,28702,27558
18,Female,20.0,0,2017,20,Female18,29789,28696
19,Female,20.0,0,2017,16,Female19,32749,29783
20,Female,16.0,0,2017,20,Female20,33871,32741
21,Female,20.0,0,2017,14,Female21,34923,33863
22,Female,14.0,0,2017,16,Female22,36314,34914
23,Female,16.0,0,2017,20,Female23,37631,36305
24,Female,20.0,0,2017,17,Female24,39540,37621
25,Female,17.0,0,2017,18,Female25,38982,39529
26,Female,18.0,0,2017,14,Female26,37498,38970
27,Female,14.0,0,2017,31,Female27,37318,37485
28,Female,31.0,0,2017,26,Female28,37556,37304
29,Female,26.0,0,2017,15,Female29,36621,37540
30,Female,15.0,0,2017,20,Female30,36099,36603
31,Female,20.0,0,2017,16,Female31,36312,36079
32,Female,16.0,0,2017,19,Female32,35089,36290
33,Female,19.0,0,2017,22,Female33,35723,35066
34,Female,22.0,0,2017,22,Female34,36385,35698
35,Female,22.0,0,2017,31,Female35,35753,36357
36,Female,31.0,0,2017,27,Female36,34995,35724
37,Female,27.0,0,2017,33,Female37,33471,34964
38,Female,33.0,0,2017,21,Female38,31663,33439
39,Female,21.0,0,2017,29,Female39,30603,31630
40,Female,29.0,0,2017,32,Female40,32622,30569
41,Female,32.0,0,2017,25,Female41,33160,32583
42,Female,25.0,0,2017,28,Female42,33272,33117
43,Female,28.0,0,2017,37,Female43,35532,33225
44,Female,37.0,0,2017,20,Female44,38123,35478
45,Female,20.0,0,2017,27,Female45,39905,38060
46,Female,27.0,0,2017,32,Female46,39222,39834
47,Female,32.0,0,2017,32,Female47,40801,39145
48,Female,32.0,0,2017,56,Female48,41543,40713
49,Female,56.0,0,2017,37,Female49,41358,41445
50,Female,37.0,0,2017,54,Female50,41391,41251
51,Female,54.0,0,2017,36,Female51,42646,41274
52,Female,36.0,0,2017,29,Female52,42441,42516
53,Female,29.0,0,2017,39,Female53,42060,42301
54,Female,39.0,0,2017,35,Female54,40724,41910
55,Female,35.0,0,2017,28,Female55,39939,40566
56,Female,28.0,0,2017,42,Female56,38427,39769
57,Female,42.0,0,2017,49,Female57,38397,38249
58,Female,49.0,0,2017,31,Female58,37263,38204
59,Female,30.0,0,2017,38,Female59,36058,37062
60,Female,38.0,0,2017,31,Female60,34941,35848
61,Female,31.0,0,2017,36,Female61,33606,34720
62,Female,36.0,0,2017,29,Female62,33002,33375
63,Female,29.0,0,2017,44,Female63,32395,32755
64,Female,44.0,0,2017,43,Female64,31202,32129
65,Female,42.0,0,2017,40,Female65,31507,30921
66,Female,40.0,0,2017,42,Female66,31414,31194
67,Female,41.0,0,2017,36,Female67,32127,31068
68,Female,36.0,0,2017,30,Female68,33103,31733
69,Female,30.0,0,2017,38,Female69,35906,32652
70,Female,38.0,0,2017,35,Female70,26974,35362
71,Female,35.0,0,2017,23,Female71,25687,26519
72,Female,23.0,0,2017,32,Female72,25970,25206
73,Female,32.0,0,2017,30,Female73,25265,25432
74,Female,29.0,0,2017,13,Female74,23254,24685
75,Female,12.0,0,2017,29,Female75,21636,22662
76,Female,29.0,0,2017,22,Female76,21833,21024
77,Female,21.0,0,2017,23,Female77,21118,21144
78,Female,23.0,0,2017,27,Female78,20348,20373
79,Female,26.0,0,2017,20,Female79,19396,19547
80,Female,19.0,0,2017,14,Female80,18453,18541
81,Female,14.0,0,2017,14,Female81,17214,17541
82,Female,13.0,0,2017,14,Female82,15965,16257
83,Female,14.0,0,2017,23,Female83,14544,14964
84,Female,22.0,0,2017,15,Female84,14041,13513
85,Female,14.0,0,2017,13,Female85,12678,12917
86,Female,12.0,0,2017,11,Female86,11277,11529
87,Female,10.0,0,2017,9,Female87,9897,10123
88,Female,8.0,0,2017,14,Female88,8421,8759
89,Female,10.0,0,2017,3,Female89,7418,7336
90+,Female,29.0,0,2017,39,Female90+,29050,29146
0,Male,0.0,0,2017,24,Male0,28697,27168
1,Male,24.0,0,2017,13,Male1,29017,28677
2,Male,13.0,0,2017,22,Male2,29377,29010
3,Male,22.0,0,2017,16,Male3,29728,29374
4,Male,16.0,0,2017,19,Male4,30708,29725
5,Male,19.0,0,2017,25,Male5,31533,30705
6,Male,25.0,0,2017,37,Male6,29946,31530
7,Male,37.0,0,2017,23,Male7,30653,29943
8,Male,23.0,0,2017,26,Male8,30586,30650
9,Male,26.0,0,2017,30,Male9,29574,30584
10,Male,30.0,0,2017,34,Male10,28838,29572
11,Male,34.0,0,2017,27,Male11,28885,28836
12,Male,27.0,0,2017,30,Male12,28344,28882
13,Male,30.0,0,2017,24,Male13,27231,28341
14,Male,24.0,0,2017,19,Male14,27083,27227
15,Male,19.0,0,2017,23,Male15,28196,27078
16,Male,23.0,0,2017,18,Male16,29300,28190
17,Male,18.0,0,2017,33,Male17,30279,29291
18,Male,33.0,0,2017,27,Male18,31162,30268
19,Male,27.0,0,2017,17,Male19,33677,31148
20,Male,17.0,0,2017,24,Male20,34653,33659
21,Male,23.0,0,2017,29,Male21,35175,34633
22,Male,29.0,0,2017,22,Male22,36261,35154
23,Male,22.0,0,2017,12,Male23,36791,36239
24,Male,12.0,0,2017,20,Male24,38808,36768
25,Male,20.0,0,2017,12,Male25,39073,38783
26,Male,12.0,0,2017,23,Male26,37445,39047
27,Male,23.0,0,2017,25,Male27,37102,37418
28,Male,25.0,0,2017,28,Male28,36957,37072
29,Male,28.0,0,2017,24,Male29,35572,36924
30,Male,24.0,0,2017,18,Male30,35467,35536
31,Male,18.0,0,2017,14,Male31,34774,35428
32,Male,14.0,0,2017,21,Male32,33786,34732
33,Male,21.0,0,2017,19,Male33,34032,33742
34,Male,19.0,0,2017,14,Male34,34246,33984
35,Male,14.0,0,2017,18,Male35,34347,34194
36,Male,18.0,0,2017,18,Male36,33701,34291
37,Male,18.0,0,2017,23,Male37,32926,33641
38,Male,23.0,0,2017,16,Male38,30125,32863
39,Male,16.0,0,2017,24,Male39,30169,30063
40,Male,24.0,0,2017,23,Male40,31504,30102
41,Male,23.0,0,2017,25,Male41,31398,31429
42,Male,25.0,0,2017,22,Male42,32214,31319
43,Male,22.0,0,2017,32,Male43,34054,32128
44,Male,32.0,0,2017,31,Male44,35759,33958
45,Male,31.0,0,2017,36,Male45,36884,35653
46,Male,36.0,0,2017,32,Male46,36481,36769
47,Male,32.0,0,2017,31,Male47,37985,36361
48,Male,31.0,0,2017,45,Male48,38668,37853
49,Male,45.0,0,2017,32,Male49,39404,38527
50,Male,32.0,0,2017,32,Male50,38795,39251
51,Male,32.0,0,2017,41,Male51,40421,38635
52,Male,40.0,0,2017,27,Male52,39547,40242
53,Male,27.0,0,2017,42,Male53,39588,39358
54,Male,42.0,0,2017,35,Male54,39078,39382
55,Male,35.0,0,2017,38,Male55,38031,38855
56,Male,38.0,0,2017,51,Male56,36862,37792
57,Male,51.0,0,2017,40,Male57,36217,36608
58,Male,40.0,0,2017,49,Male58,35210,35945
59,Male,47.0,0,2017,49,Male59,34417,34922
60,Male,48.0,0,2017,29,Male60,33311,34109
61,Male,29.0,0,2017,39,Male61,31726,32987
62,Male,39.0,0,2017,30,Male62,31363,31391
63,Male,30.0,0,2017,40,Male63,30581,31003
64,Male,39.0,0,2017,38,Male64,29425,30198
65,Male,36.0,0,2017,39,Male65,29569,29021
66,Male,39.0,0,2017,31,Male66,29668,29123
67,Male,31.0,0,2017,29,Male67,30193,29174
68,Male,29.0,0,2017,43,Male68,30916,29636
69,Male,42.0,0,2017,48,Male69,33121,30285
70,Male,46.0,0,2017,42,Male70,24797,32372
71,Male,41.0,0,2017,20,Male71,22863,24175
72,Male,19.0,0,2017,29,Male72,23308,22228
73,Male,29.0,0,2017,21,Male73,21528,22594
74,Male,20.0,0,2017,17,Male74,19373,20804
75,Male,17.0,0,2017,19,Male75,17496,18659
76,Male,17.0,0,2017,23,Male76,17603,16790
77,Male,20.0,0,2017,20,Male77,16869,16824
78,Male,20.0,0,2017,15,Male78,16115,16046
79,Male,15.0,0,2017,19,Male79,14432,15248
80,Male,18.0,0,2017,14,Male80,13546,13575
81,Male,13.0,0,2017,16,Male81,12469,12656
82,Male,15.0,0,2017,8,Male82,11120,11557
83,Male,8.0,0,2017,11,Male83,9975,10211
84,Male,10.0,0,2017,7,Male84,9091,9057
85,Male,7.0,0,2017,8,Male85,7894,8151
86,Male,7.0,0,2017,6,Male86,6573,6979
87,Male,6.0,0,2017,3,Male87,5635,5725
88,Male,3.0,0,2017,13,Male88,4454,4831
89,Male,11.0,0,2017,4,Male89,3731,3757
90+,Male,12.0,0,2017,17,Male90+,12017,12291
0,Female,0.0,0,2018,21,Female0,26819,26628
1,Female,0.0,0,2018,25,Female1,27567,25868
2,Female,21.0,0,2018,14,Female2,27788,26798
3,Female,25.0,0,2018,29,Female3,28504,27560
4,Female,14.0,0,2018,19,Female4,29033,27784
5,Female,29.0,0,2018,18,Female5,30162,28500
6,Female,19.0,0,2018,25,Female6,28855,29029
7,Female,18.0,0,2018,29,Female7,29683,30159
8,Female,25.0,0,2018,16,Female8,29598,28853
9,Female,29.0,0,2018,29,Female9,28272,29681
10,Female,16.0,0,2018,30,Female10,27796,29596
11,Female,29.0,0,2018,20,Female11,27257,28270
12,Female,30.0,0,2018,25,Female12,26739,27793
13,Female,20.0,0,2018,27,Female13,26167,27253
14,Female,25.0,0,2018,17,Female14,26038,26734
15,Female,27.0,0,2018,35,Female15,27243,26161
16,Female,17.0,0,2018,12,Female16,27563,26031
17,Female,35.0,0,2018,20,Female17,28702,27234
18,Female,12.0,0,2018,20,Female18,29789,27553
19,Female,20.0,0,2018,16,Female19,32749,28690
20,Female,20.0,0,2018,20,Female20,33871,29776
21,Female,16.0,0,2018,14,Female21,34923,32734
22,Female,20.0,0,2018,16,Female22,36314,33855
23,Female,14.0,0,2018,20,Female23,37631,34906
24,Female,16.0,0,2018,17,Female24,39540,36296
25,Female,20.0,0,2018,18,Female25,38982,37611
26,Female,17.0,0,2018,14,Female26,37498,39517
27,Female,18.0,0,2018,31,Female27,37318,38957
28,Female,14.0,0,2018,26,Female28,37556,37471
29,Female,31.0,0,2018,15,Female29,36621,37288
30,Female,26.0,0,2018,20,Female30,36099,37522
31,Female,15.0,0,2018,16,Female31,36312,36584
32,Female,20.0,0,2018,19,Female32,35089,36058
33,Female,16.0,0,2018,22,Female33,35723,36267
34,Female,19.0,0,2018,22,Female34,36385,35042
35,Female,21.0,0,2018,31,Female35,35753,35671
36,Female,22.0,0,2018,27,Female36,34995,36328
37,Female,31.0,0,2018,33,Female37,33471,35693
38,Female,27.0,0,2018,21,Female38,31663,34931
39,Female,33.0,0,2018,29,Female39,30603,33406
40,Female,21.0,0,2018,32,Female40,32622,31596
41,Female,29.0,0,2018,25,Female41,33160,30534
42,Female,32.0,0,2018,28,Female42,33272,32542
43,Female,25.0,0,2018,37,Female43,35532,33072
44,Female,28.0,0,2018,20,Female44,38123,33176
45,Female,37.0,0,2018,27,Female45,39905,35421
46,Female,20.0,0,2018,32,Female46,39222,37994
47,Female,27.0,0,2018,32,Female47,40801,39759
48,Female,32.0,0,2018,56,Female48,41543,39064
49,Female,32.0,0,2018,37,Female49,41358,40620
50,Female,55.0,0,2018,54,Female50,41391,41341
51,Female,37.0,0,2018,36,Female51,42646,41139
52,Female,53.0,0,2018,29,Female52,42441,41152
53,Female,36.0,0,2018,39,Female53,42060,42381
54,Female,29.0,0,2018,35,Female54,40724,42156
55,Female,39.0,0,2018,28,Female55,39939,41753
56,Female,35.0,0,2018,42,Female56,38427,40400
57,Female,28.0,0,2018,49,Female57,38397,39592
58,Female,42.0,0,2018,31,Female58,37263,38064
59,Female,49.0,0,2018,38,Female59,36058,38006
60,Female,30.0,0,2018,31,Female60,34941,36855
61,Female,37.0,0,2018,36,Female61,33606,35631
62,Female,30.0,0,2018,29,Female62,33002,34491
63,Female,35.0,0,2018,44,Female63,32395,33135
64,Female,29.0,0,2018,43,Female64,31202,32498
65,Female,44.0,0,2018,40,Female65,31507,31852
66,Female,41.0,0,2018,42,Female66,31414,30627
67,Female,39.0,0,2018,36,Female67,32127,30863
68,Female,41.0,0,2018,30,Female68,33103,30702
69,Female,36.0,0,2018,38,Female69,35906,31317
70,Female,30.0,0,2018,35,Female70,26974,32176
71,Female,38.0,0,2018,23,Female71,25687,34788
72,Female,32.0,0,2018,32,Female72,25970,26040
73,Female,23.0,0,2018,30,Female73,25265,24702
74,Female,31.0,0,2018,13,Female74,23254,24868
75,Female,28.0,0,2018,29,Female75,21636,24078
76,Female,11.0,0,2018,22,Female76,21833,22042
77,Female,29.0,0,2018,23,Female77,21118,20383
78,Female,20.0,0,2018,27,Female78,20348,20423
79,Female,22.0,0,2018,20,Female79,19396,19598
80,Female,26.0,0,2018,14,Female80,18453,18715
81,Female,19.0,0,2018,14,Female81,17214,17656
82,Female,14.0,0,2018,14,Female82,15965,16599
83,Female,13.0,0,2018,23,Female83,14544,15272
84,Female,11.0,0,2018,15,Female84,14041,13939
85,Female,20.0,0,2018,13,Female85,12678,12465
86,Female,13.0,0,2018,11,Female86,11277,11781
87,Female,12.0,0,2018,9,Female87,9897,10382
88,Female,9.0,0,2018,14,Female88,8421,8989
89,Female,6.0,0,2018,3,Female89,7418,7659
90+,Female,31.0,0,2018,39,Female90+,29050,29307
0,Male,0.0,0,2018,24,Male0,28697,27951
1,Male,0.0,0,2018,13,Male1,29017,27150
2,Male,24.0,0,2018,22,Male2,29377,28670
3,Male,13.0,0,2018,16,Male3,29728,29007
4,Male,22.0,0,2018,19,Male4,30708,29371
5,Male,16.0,0,2018,25,Male5,31533,29722
6,Male,19.0,0,2018,37,Male6,29946,30702
7,Male,25.0,0,2018,23,Male7,30653,31527
8,Male,37.0,0,2018,26,Male8,30586,29941
9,Male,23.0,0,2018,30,Male9,29574,30648
10,Male,26.0,0,2018,34,Male10,28838,30582
11,Male,30.0,0,2018,27,Male11,28885,29570
12,Male,34.0,0,2018,30,Male12,28344,28834
13,Male,27.0,0,2018,24,Male13,27231,28879
14,Male,30.0,0,2018,19,Male14,27083,28337
15,Male,24.0,0,2018,23,Male15,28196,27223
16,Male,19.0,0,2018,18,Male16,29300,27072
17,Male,23.0,0,2018,33,Male17,30279,28182
18,Male,18.0,0,2018,27,Male18,31162,29281
19,Male,33.0,0,2018,17,Male19,33677,30255
20,Male,27.0,0,2018,24,Male20,34653,31133
21,Male,17.0,0,2018,29,Male21,35175,33641
22,Male,23.0,0,2018,22,Male22,36261,34614
23,Male,28.0,0,2018,12,Male23,36791,35134
24,Male,22.0,0,2018,20,Male24,38808,36218
25,Male,12.0,0,2018,12,Male25,39073,36746
26,Male,20.0,0,2018,23,Male26,37445,38759
27,Male,12.0,0,2018,25,Male27,37102,39020
28,Male,23.0,0,2018,28,Male28,36957,37390
29,Male,25.0,0,2018,24,Male29,35572,37041
30,Male,28.0,0,2018,18,Male30,35467,36889
31,Male,24.0,0,2018,14,Male31,34774,35499
32,Male,18.0,0,2018,21,Male32,33786,35387
33,Male,14.0,0,2018,19,Male33,34032,34689
34,Male,21.0,0,2018,14,Male34,34246,33697
35,Male,19.0,0,2018,18,Male35,34347,33935
36,Male,14.0,0,2018,18,Male36,33701,34140
37,Male,18.0,0,2018,23,Male37,32926,34233
38,Male,17.0,0,2018,16,Male38,30125,33579
39,Male,23.0,0,2018,24,Male39,30169,32798
40,Male,16.0,0,2018,23,Male40,31504,29999
41,Male,24.0,0,2018,25,Male41,31398,30033
42,Male,23.0,0,2018,22,Male42,32214,31353
43,Male,25.0,0,2018,32,Male43,34054,31238
44,Male,22.0,0,2018,31,Male44,35759,32041
45,Male,32.0,0,2018,36,Male45,36884,33861
46,Male,31.0,0,2018,32,Male46,36481,35546
47,Male,35.0,0,2018,31,Male47,37985,36653
48,Male,32.0,0,2018,45,Male48,38668,36240
49,Male,31.0,0,2018,32,Male49,39404,37720
50,Male,45.0,0,2018,32,Male50,38795,38384
51,Male,32.0,0,2018,41,Male51,40421,39097
52,Male,32.0,0,2018,27,Male52,39547,38472
53,Male,40.0,0,2018,42,Male53,39588,40059
54,Male,27.0,0,2018,35,Male54,39078,39163
55,Male,42.0,0,2018,38,Male55,38031,39169
56,Male,35.0,0,2018,51,Male56,36862,38624
57,Male,37.0,0,2018,40,Male57,36217,37545
58,Male,51.0,0,2018,49,Male58,35210,36347
59,Male,40.0,0,2018,49,Male59,34417,35666
60,Male,47.0,0,2018,29,Male60,33311,34626
61,Male,48.0,0,2018,39,Male61,31726,33795
62,Male,29.0,0,2018,30,Male62,31363,32657
63,Male,38.0,0,2018,40,Male63,30581,31050
64,Male,30.0,0,2018,38,Male64,29425,30636
65,Male,39.0,0,2018,39,Male65,29569,29805
66,Male,36.0,0,2018,31,Male66,29668,28606
67,Male,37.0,0,2018,29,Male67,30193,28663
68,Male,31.0,0,2018,43,Male68,30916,28664
69,Male,29.0,0,2018,48,Male69,33121,29062
70,Male,42.0,0,2018,42,Male70,24797,29634
71,Male,44.0,0,2018,20,Male71,22863,31600
72,Male,39.0,0,2018,29,Male72,23308,23536
73,Male,19.0,0,2018,21,Male73,21528,21580
74,Male,28.0,0,2018,17,Male74,19373,21870
75,Male,20.0,0,2018,19,Male75,17496,20073
76,Male,17.0,0,2018,23,Male76,17603,17941
77,Male,15.0,0,2018,20,Male77,16869,16081
78,Male,19.0,0,2018,15,Male78,16115,16041
79,Male,19.0,0,2018,19,Male79,14432,15222
80,Male,14.0,0,2018,14,Male80,13546,14384
